"","x"
"76032",9
"76033",20
"76034",14
"76035",17
"76036",22
"76037",8
"76038",13
"76039",16
"76040",2
"76041",11
"76042",6
"76043",15
"76044",21
"76045",2
"76046",10
"76047",13
"76048",19
"76049",9
"76050",15
"76051",6
"76052",17
"76053",4
"76054",11
"76055",17
"76056",21
"76057",8
"76058",7
"76059",16
"76060",9
"76061",14
"76062",8
"76063",3
"76064",6
"76065",7
"76066",8
"76067",10
"76068",14
"76069",6
"76070",2
"76071",10
"76072",14
"76073",17
"76074",8
"76075",17
"76076",16
"76077",12
"76078",5
"76079",13
"76080",16
"76081",12
"76082",6
"76083",4
"76084",18
"76085",17
"76086",10
"76087",9
"76088",8
"76089",11
"76090",19
"76091",10
"76092",4
"76093",10
"76094",7
"76095",12
"76096",7
"76097",10
"76098",18
"76099",19
"76100",13
"76101",5
"76102",6
"76103",12
"76104",11
"76105",17
"76106",12
"76107",12
"76108",14
"76109",18
"76110",17
"76111",15
"76112",11
"76113",15
"76114",7
"76115",6
"76116",11
"76117",8
"76118",7
"76119",2
"76120",7
"76121",10
"76122",10
"76123",15
"76124",13
"76125",16
"76126",9
"76127",15
"76128",12
"76129",1
"76130",4
"76131",18
"76132",14
"76133",23
"76134",13
"76135",17
"76136",19
"76137",13
"76138",8
"76139",3
"76140",10
"76141",6
"76142",4
"76143",27
"76144",16
"76145",10
"76146",13
"76147",23
"76148",15
"76149",12
"76150",12
"76151",11
"76152",14
"76153",20
"76154",19
"76155",12
"76156",6
"76157",10
"76158",23
"76159",16
"76160",6
"76161",4
"76162",13
"76163",12
"76164",17
"76165",10
"76166",6
"76167",15
"76168",7
"76169",6
"76170",3
"76171",11
"76172",16
"76173",9
"76174",15
"76175",11
"76176",9
"76177",14
"76178",12
"76179",10
"76180",15
"76181",11
"76182",13
"76183",7
"76184",11
"76185",17
"76186",15
"76187",15
"76188",7
"76189",16
"76190",13
"76191",10
"76192",7
"76193",4
"76194",6
"76195",11
"76196",19
"76197",12
"76198",14
"76199",8
"76200",14
"76201",11
"76202",1
"76203",11
"76204",15
"76205",19
"76206",14
"76207",9
"76208",8
"76209",8
"76210",17
"76211",8
"76212",9
"76213",5
"76214",15
"76215",10
"76216",16
"76217",9
"76218",10
"76219",8
"76220",5
"76221",15
"76222",12
"76223",12
"76224",21
"76225",8
"76226",6
"76227",15
"76228",20
"76229",16
"76230",20
"76231",6
"76232",6
"76233",7
"76234",10
"76235",10
"76236",16
"76237",6
"76238",7
"76239",15
"76240",9
"76241",11
"76242",4
"76243",12
"76244",15
"76245",10
"76246",12
"76247",7
"76248",15
"76249",18
"76250",20
"76251",10
"76252",4
"76253",16
"76254",13
"76255",23
"76256",11
"76257",12
"76258",11
"76259",5
"76260",16
"76261",14
"76262",7
"76263",13
"76264",19
"76265",5
"76266",6
"76267",15
"76268",17
"76269",8
"76270",6
"76271",7
"76272",10
"76273",11
"76274",9
"76275",6
"76276",11
"76277",4
"76278",14
"76279",3
"76280",12
"76281",7
"76282",6
"76283",15
"76284",8
"76285",13
"76286",17
"76287",27
"76288",14
"76289",14
"76290",19
"76291",14
"76292",18
"76293",13
"76294",11
"76295",18
"76296",14
"76297",7
"76298",19
"76299",20
"76300",17
"76301",5
"76302",8
"76303",11
"76304",4
"76305",8
"76306",9
"76307",12
"76308",11
"76309",14
"76310",10
"76311",8
"76312",11
"76313",19
"76314",15
"76315",16
"76316",13
"76317",7
"76318",13
"76319",7
"76320",12
"76321",3
"76322",19
"76323",18
"76324",3
"76325",3
"76326",5
"76327",11
"76328",12
"76329",19
"76330",11
"76331",4
"76332",12
"76333",3
"76334",5
"76335",9
"76336",14
"76337",5
"76338",9
"76339",18
"76340",12
"76341",14
"76342",11
"76343",20
"76344",9
"76345",10
"76346",14
"76347",9
"76348",6
"76349",13
"76350",14
"76351",9
"76352",9
"76353",9
"76354",12
"76355",18
"76356",9
"76357",11
"76358",11
"76359",10
"76360",16
"76361",21
"76362",15
"76363",23
"76364",14
"76365",3
"76366",16
"76367",13
"76368",16
"76369",7
"76370",3
"76371",10
"76372",8
"76373",10
"76374",6
"76375",16
"76376",11
"76377",9
"76378",8
"76379",10
"76380",7
"76381",10
"76382",9
"76383",15
"76384",4
"76385",23
"76386",19
"76387",14
"76388",9
"76389",10
"76390",17
"76391",9
"76392",6
"76393",6
"76394",7
"76395",9
"76396",7
"76397",8
"76398",8
"76399",12
"76400",33
"76401",13
"76402",8
"76403",13
"76404",7
"76405",9
"76406",9
"76407",13
"76408",15
"76409",9
"76410",10
"76411",8
"76412",15
"76413",13
"76414",12
"76415",8
"76416",18
"76417",11
"76418",16
"76419",8
"76420",10
"76421",12
"76422",11
"76423",9
"76424",15
"76425",6
"76426",7
"76427",14
"76428",15
"76429",15
"76430",11
"76431",6
"76432",2
"76433",2
"76434",16
"76435",13
"76436",19
"76437",5
"76438",19
"76439",14
"76440",8
"76441",8
"76442",16
"76443",19
"76444",11
"76445",9
"76446",14
"76447",7
"76448",14
"76449",13
"76450",6
"76451",18
"76452",5
"76453",16
"76454",11
"76455",6
"76456",7
"76457",9
"76458",16
"76459",8
"76460",9
"76461",9
"76462",14
"76463",7
"76464",12
"76465",5
"76466",5
"76467",7
"76468",11
"76469",7
"76470",3
"76471",11
"76472",18
"76473",12
"76474",11
"76475",5
"76476",11
"76477",7
"76478",17
"76479",8
"76480",5
"76481",9
"76482",6
"76483",16
"76484",14
"76485",20
"76486",8
"76487",3
"76488",6
"76489",5
"76490",11
"76491",11
"76492",12
"76493",14
"76494",4
"76495",17
"76496",12
"76497",6
"76498",5
"76499",7
"76500",13
"76501",9
"76502",24
"76503",6
"76504",4
"76505",22
"76506",10
"76507",9
"76508",15
"76509",20
"76510",4
"76511",4
"76512",14
"76513",16
"76514",7
"76515",14
"76516",10
"76517",10
"76518",23
"76519",8
"76520",21
"76521",12
"76522",13
"76523",13
"76524",11
"76525",11
"76526",5
"76527",6
"76528",11
"76529",16
"76530",12
"76531",12
"76532",6
"76533",18
"76534",16
"76535",9
"76536",11
"76537",13
"76538",20
"76539",9
"76540",16
"76541",11
"76542",2
"76543",14
"76544",6
"76545",15
"76546",17
"76547",14
"76548",4
"76549",12
"76550",16
"76551",6
"76552",10
"76553",7
"76554",16
"76555",10
"76556",1
"76557",9
"76558",2
"76559",13
"76560",8
"76561",7
"76562",7
"76563",2
"76564",15
"76565",17
"76566",14
"76567",18
"76568",17
"76569",10
"76570",12
"76571",4
"76572",18
"76573",10
"76574",23
"76575",10
"76576",12
"76577",8
"76578",19
"76579",6
"76580",7
"76581",15
"76582",13
"76583",4
"76584",17
"76585",14
"76586",19
"76587",6
"76588",28
"76589",10
"76590",15
"76591",8
"76592",8
"76593",10
"76594",15
"76595",18
"76596",11
"76597",4
"76598",7
"76599",4
"76600",14
"76601",8
"76602",24
"76603",11
"76604",4
"76605",9
"76606",12
"76607",2
"76608",13
"76609",10
"76610",20
"76611",9
"76612",15
"76613",8
"76614",24
"76615",12
"76616",8
"76617",14
"76618",11
"76619",17
"76620",17
"76621",5
"76622",12
"76623",3
"76624",11
"76625",20
"76626",11
"76627",8
"76628",5
"76629",8
"76630",8
"76631",15
"76632",12
"76633",14
"76634",6
"76635",2
"76636",22
"76637",16
"76638",13
"76639",11
"76640",10
"76641",5
"76642",5
"76643",10
"76644",9
"76645",14
"76646",13
"76647",20
"76648",16
"76649",11
"76650",4
"76651",16
"76652",7
"76653",14
"76654",8
"76655",18
"76656",7
"76657",11
"76658",7
"76659",9
"76660",9
"76661",17
"76662",13
"76663",16
"76664",12
"76665",5
"76666",3
"76667",15
"76668",8
"76669",9
"76670",10
"76671",13
"76672",5
"76673",2
"76674",5
"76675",18
"76676",7
"76677",18
"76678",8
"76679",16
"76680",7
"76681",15
"76682",18
"76683",16
"76684",14
"76685",22
"76686",5
"76687",14
"76688",12
"76689",3
"76690",8
"76691",1
"76692",4
"76693",9
"76694",21
"76695",11
"76696",16
"76697",2
"76698",15
"76699",10
"76700",11
"76701",14
"76702",8
"76703",4
"76704",14
"76705",9
"76706",13
"76707",16
"76708",14
"76709",4
"76710",14
"76711",4
"76712",12
"76713",10
"76714",13
"76715",16
"76716",17
"76717",7
"76718",10
"76719",8
"76720",6
"76721",8
"76722",18
"76723",6
"76724",14
"76725",5
"76726",17
"76727",7
"76728",5
"76729",14
"76730",12
"76731",12
"76732",12
"76733",19
"76734",3
"76735",5
"76736",21
"76737",13
"76738",20
"76739",14
"76740",13
"76741",3
"76742",18
"76743",11
"76744",6
"76745",9
"76746",29
"76747",16
"76748",9
"76749",13
"76750",13
"76751",8
"76752",5
"76753",7
"76754",19
"76755",3
"76756",3
"76757",11
"76758",7
"76759",5
"76760",20
"76761",16
"76762",10
"76763",16
"76764",5
"76765",8
"76766",18
"76767",6
"76768",3
"76769",6
"76770",13
"76771",5
"76772",3
"76773",14
"76774",14
"76775",10
"76776",15
"76777",11
"76778",19
"76779",9
"76780",10
"76781",5
"76782",10
"76783",27
"76784",6
"76785",4
"76786",24
"76787",2
"76788",19
"76789",11
"76790",5
"76791",14
"76792",18
"76793",6
"76794",9
"76795",10
"76796",10
"76797",14
"76798",14
"76799",13
"76800",4
"76801",9
"76802",12
"76803",11
"76804",9
"76805",10
"76806",7
"76807",7
"76808",11
"76809",6
"76810",6
"76811",18
"76812",13
"76813",9
"76814",11
"76815",4
"76816",9
"76817",0
"76818",15
"76819",12
"76820",12
"76821",14
"76822",9
"76823",6
"76824",4
"76825",18
"76826",12
"76827",7
"76828",11
"76829",17
"76830",4
"76831",11
"76832",8
"76833",13
"76834",9
"76835",10
"76836",14
"76837",5
"76838",12
"76839",16
"76840",11
"76841",16
"76842",11
"76843",13
"76844",16
"76845",17
"76846",3
"76847",14
"76848",6
"76849",21
"76850",15
"76851",18
"76852",2
"76853",9
"76854",16
"76855",11
"76856",18
"76857",9
"76858",10
"76859",11
"76860",9
"76861",9
"76862",11
"76863",17
"76864",13
"76865",11
"76866",6
"76867",15
"76868",13
"76869",17
"76870",12
"76871",6
"76872",7
"76873",10
"76874",11
"76875",11
"76876",15
"76877",21
"76878",18
"76879",7
"76880",8
"76881",17
"76882",12
"76883",11
"76884",13
"76885",7
"76886",14
"76887",10
"76888",3
"76889",5
"76890",9
"76891",11
"76892",5
"76893",9
"76894",15
"76895",17
"76896",25
"76897",2
"76898",9
"76899",11
"76900",14
"76901",3
"76902",9
"76903",5
"76904",7
"76905",7
"76906",10
"76907",11
"76908",3
"76909",9
"76910",5
"76911",14
"76912",10
"76913",7
"76914",8
"76915",8
"76916",8
"76917",9
"76918",13
"76919",5
"76920",12
"76921",15
"76922",0
"76923",19
"76924",16
"76925",12
"76926",10
"76927",17
"76928",7
"76929",16
"76930",12
"76931",12
"76932",8
"76933",14
"76934",6
"76935",7
"76936",4
"76937",9
"76938",9
"76939",5
"76940",16
"76941",21
"76942",21
"76943",3
"76944",9
"76945",11
"76946",1
"76947",8
"76948",15
"76949",19
"76950",14
"76951",4
"76952",15
"76953",12
"76954",18
"76955",9
"76956",16
"76957",9
"76958",11
"76959",2
"76960",17
"76961",6
"76962",11
"76963",1
"76964",5
"76965",15
"76966",16
"76967",20
"76968",16
"76969",22
"76970",7
"76971",17
"76972",12
"76973",14
"76974",10
"76975",14
"76976",11
"76977",7
"76978",7
"76979",4
"76980",12
"76981",5
"76982",7
"76983",7
"76984",12
"76985",19
"76986",8
"76987",9
"76988",5
"76989",9
"76990",11
"76991",6
"76992",5
"76993",3
"76994",7
"76995",13
"76996",18
"76997",14
"76998",2
"76999",9
"77000",11
"77001",14
"77002",21
"77003",13
"77004",10
"77005",8
"77006",10
"77007",23
"77008",14
"77009",12
"77010",12
"77011",6
"77012",5
"77013",9
"77014",14
"77015",12
"77016",7
"77017",7
"77018",16
"77019",8
"77020",14
"77021",15
"77022",16
"77023",2
"77024",9
"77025",9
"77026",8
"77027",6
"77028",13
"77029",9
"77030",26
"77031",23
"77032",8
"77033",9
"77034",12
"77035",18
"77036",11
"77037",8
"77038",18
"77039",11
"77040",9
"77041",14
"77042",13
"77043",19
"77044",17
"77045",19
"77046",15
"77047",15
"77048",12
"77049",8
"77050",12
"77051",16
"77052",24
"77053",5
"77054",11
"77055",13
"77056",6
"77057",9
"77058",3
"77059",6
"77060",15
"77061",10
"77062",11
"77063",21
"77064",7
"77065",6
"77066",7
"77067",7
"77068",6
"77069",12
"77070",10
"77071",12
"77072",5
"77073",11
"77074",6
"77075",6
"77076",14
"77077",9
"77078",12
"77079",16
"77080",14
"77081",16
"77082",2
"77083",8
"77084",15
"77085",6
"77086",15
"77087",10
"77088",11
"77089",8
"77090",8
"77091",15
"77092",3
"77093",18
"77094",20
"77095",7
"77096",12
"77097",13
"77098",9
"77099",15
"77100",8
"77101",8
"77102",12
"77103",18
"77104",13
"77105",23
"77106",10
"77107",9
"77108",13
"77109",13
"77110",12
"77111",9
"77112",17
"77113",21
"77114",7
"77115",16
"77116",3
"77117",11
"77118",10
"77119",14
"77120",14
"77121",5
"77122",7
"77123",21
"77124",12
"77125",14
"77126",9
"77127",3
"77128",6
"77129",6
"77130",12
"77131",9
"77132",25
"77133",7
"77134",22
"77135",6
"77136",8
"77137",13
"77138",15
"77139",5
"77140",13
"77141",6
"77142",7
"77143",10
"77144",21
"77145",12
"77146",3
"77147",8
"77148",18
"77149",11
"77150",16
"77151",4
"77152",14
"77153",5
"77154",11
"77155",15
"77156",13
"77157",14
"77158",11
"77159",11
"77160",7
"77161",16
"77162",19
"77163",20
"77164",8
"77165",17
"77166",8
"77167",10
"77168",3
"77169",12
"77170",16
"77171",6
"77172",11
"77173",4
"77174",16
"77175",10
"77176",10
"77177",13
"77178",5
"77179",6
"77180",6
"77181",13
"77182",16
"77183",9
"77184",5
"77185",15
"77186",7
"77187",11
"77188",16
"77189",7
"77190",16
"77191",10
"77192",5
"77193",7
"77194",14
"77195",12
"77196",16
"77197",12
"77198",9
"77199",10
"77200",14
"77201",14
"77202",17
"77203",10
"77204",8
"77205",9
"77206",9
"77207",12
"77208",8
"77209",21
"77210",5
"77211",17
"77212",7
"77213",8
"77214",12
"77215",13
"77216",6
"77217",21
"77218",7
"77219",2
"77220",14
"77221",20
"77222",11
"77223",6
"77224",17
"77225",3
"77226",13
"77227",4
"77228",15
"77229",12
"77230",8
"77231",11
"77232",13
"77233",17
"77234",7
"77235",2
"77236",5
"77237",20
"77238",2
"77239",12
"77240",12
"77241",8
"77242",7
"77243",9
"77244",17
"77245",15
"77246",10
"77247",10
"77248",7
"77249",4
"77250",14
"77251",22
"77252",8
"77253",20
"77254",9
"77255",16
"77256",10
"77257",8
"77258",13
"77259",16
"77260",6
"77261",7
"77262",19
"77263",10
"77264",7
"77265",3
"77266",10
"77267",13
"77268",11
"77269",11
"77270",5
"77271",14
"77272",10
"77273",13
"77274",8
"77275",12
"77276",6
"77277",11
"77278",16
"77279",11
"77280",8
"77281",11
"77282",15
"77283",19
"77284",21
"77285",10
"77286",14
"77287",10
"77288",15
"77289",8
"77290",9
"77291",7
"77292",13
"77293",11
"77294",9
"77295",7
"77296",3
"77297",17
"77298",17
"77299",11
"77300",8
"77301",4
"77302",10
"77303",12
"77304",13
"77305",6
"77306",16
"77307",14
"77308",23
"77309",12
"77310",5
"77311",22
"77312",17
"77313",6
"77314",15
"77315",6
"77316",15
"77317",20
"77318",16
"77319",27
"77320",17
"77321",20
"77322",29
"77323",14
"77324",25
"77325",8
"77326",14
"77327",24
"77328",26
"77329",15
"77330",16
"77331",11
"77332",16
"77333",15
"77334",16
"77335",22
"77336",29
"77337",20
"77338",22
"77339",16
"77340",19
"77341",12
"77342",12
"77343",13
"77344",24
"77345",18
"77346",9
"77347",26
"77348",12
"77349",12
"77350",15
"77351",8
"77352",14
"77353",23
"77354",25
"77355",18
"77356",21
"77357",17
"77358",5
"77359",19
"77360",20
"77361",16
"77362",18
"77363",16
"77364",16
"77365",12
"77366",10
"77367",17
"77368",16
"77369",23
"77370",27
"77371",16
"77372",20
"77373",22
"77374",20
"77375",22
"77376",25
"77377",12
"77378",31
"77379",10
"77380",7
"77381",24
"77382",17
"77383",15
"77384",19
"77385",14
"77386",22
"77387",14
"77388",15
"77389",28
"77390",26
"77391",21
"77392",28
"77393",15
"77394",23
"77395",25
"77396",18
"77397",28
"77398",12
"77399",13
"77400",18
"77401",22
"77402",23
"77403",15
"77404",34
"77405",19
"77406",14
"77407",10
"77408",18
"77409",19
"77410",23
"77411",5
"77412",16
"77413",25
"77414",22
"77415",25
"77416",19
"77417",16
"77418",28
"77419",12
"77420",19
"77421",15
"77422",14
"77423",16
"77424",9
"77425",17
"77426",10
"77427",10
"77428",36
"77429",20
"77430",31
"77431",33
"77432",28
"77433",15
"77434",11
"77435",24
"77436",28
"77437",19
"77438",16
"77439",14
"77440",25
"77441",24
"77442",8
"77443",24
"77444",10
"77445",11
"77446",18
"77447",25
"77448",25
"77449",16
"77450",6
"77451",18
"77452",26
"77453",17
"77454",22
"77455",25
"77456",15
"77457",18
"77458",15
"77459",17
"77460",11
"77461",27
"77462",10
"77463",23
"77464",29
"77465",27
"77466",10
"77467",19
"77468",6
"77469",26
"77470",8
"77471",17
"77472",14
"77473",15
"77474",9
"77475",14
"77476",18
"77477",27
"77478",18
"77479",12
"77480",15
"77481",16
"77482",26
"77483",12
"77484",17
"77485",31
"77486",5
"77487",10
"77488",23
"77489",28
"77490",10
"77491",24
"77492",26
"77493",17
"77494",17
"77495",18
"77496",22
"77497",16
"77498",21
"77499",7
"77500",12
"77501",19
"77502",19
"77503",17
"77504",16
"77505",9
"77506",16
"77507",15
"77508",18
"77509",14
"77510",27
"77511",17
"77512",27
"77513",25
"77514",24
"77515",25
"77516",11
"77517",18
"77518",14
"77519",6
"77520",34
"77521",23
"77522",14
"77523",23
"77524",27
"77525",16
"77526",12
"77527",30
"77528",9
"77529",26
"77530",14
"77531",16
"77532",19
"77533",24
"77534",11
"77535",11
"77536",31
"77537",24
"77538",29
"77539",22
"77540",16
"77541",12
"77542",13
"77543",32
"77544",21
"77545",26
"77546",20
"77547",22
"77548",16
"77549",34
"77550",10
"77551",13
"77552",14
"77553",26
"77554",12
"77555",19
"77556",22
"77557",24
"77558",18
"77559",21
"77560",17
"77561",10
"77562",9
"77563",24
"77564",19
"77565",18
"77566",18
"77567",16
"77568",14
"77569",14
"77570",25
"77571",18
"77572",27
"77573",13
"77574",25
"77575",11
"77576",16
"77577",19
"77578",22
"77579",5
"77580",18
"77581",24
"77582",11
"77583",8
"77584",30
"77585",28
"77586",17
"77587",12
"77588",25
"77589",26
"77590",8
"77591",24
"77592",23
"77593",16
"77594",26
"77595",30
"77596",22
"77597",18
"77598",7
"77599",22
"77600",18
"77601",15
"77602",23
"77603",13
"77604",8
"77605",32
"77606",15
"77607",18
"77608",16
"77609",24
"77610",24
"77611",8
"77612",15
"77613",29
"77614",19
"77615",28
"77616",19
"77617",21
"77618",21
"77619",17
"77620",10
"77621",27
"77622",33
"77623",11
"77624",32
"77625",13
"77626",23
"77627",20
"77628",8
"77629",23
"77630",16
"77631",19
"77632",19
"77633",22
"77634",7
"77635",20
"77636",24
"77637",16
"77638",27
"77639",13
"77640",28
"77641",26
"77642",7
"77643",22
"77644",21
"77645",14
"77646",10
"77647",14
"77648",11
"77649",20
"77650",20
"77651",19
"77652",21
"77653",17
"77654",24
"77655",18
"77656",20
"77657",16
"77658",16
"77659",20
"77660",11
"77661",7
"77662",23
"77663",15
"77664",22
"77665",18
"77666",24
"77667",24
"77668",23
"77669",22
"77670",32
"77671",19
"77672",12
"77673",22
"77674",13
"77675",16
"77676",26
"77677",19
"77678",13
"77679",28
"77680",3
"77681",8
"77682",16
"77683",31
"77684",20
"77685",10
"77686",23
"77687",7
"77688",27
"77689",28
"77690",11
"77691",18
"77692",5
"77693",14
"77694",13
"77695",20
"77696",22
"77697",21
"77698",22
"77699",18
"77700",15
"77701",11
"77702",29
"77703",12
"77704",14
"77705",25
"77706",30
"77707",10
"77708",19
"77709",15
"77710",19
"77711",16
"77712",15
"77713",6
"77714",11
"77715",11
"77716",10
"77717",16
"77718",19
"77719",24
"77720",17
"77721",25
"77722",17
"77723",31
"77724",18
"77725",22
"77726",11
"77727",17
"77728",22
"77729",11
"77730",28
"77731",20
"77732",25
"77733",20
"77734",19
"77735",17
"77736",15
"77737",17
"77738",23
"77739",10
"77740",20
"77741",18
"77742",10
"77743",21
"77744",25
"77745",17
"77746",15
"77747",19
"77748",22
"77749",25
"77750",7
"77751",10
"77752",24
"77753",10
"77754",18
"77755",23
"77756",18
"77757",17
"77758",17
"77759",18
"77760",17
"77761",23
"77762",8
"77763",19
"77764",20
"77765",28
"77766",13
"77767",13
"77768",23
"77769",8
"77770",29
"77771",17
"77772",31
"77773",22
"77774",17
"77775",10
"77776",13
"77777",11
"77778",18
"77779",13
"77780",14
"77781",22
"77782",18
"77783",10
"77784",4
"77785",25
"77786",14
"77787",13
"77788",27
"77789",25
"77790",29
"77791",22
"77792",30
"77793",8
"77794",15
"77795",28
"77796",13
"77797",19
"77798",21
"77799",16
"77800",22
"77801",29
"77802",9
"77803",13
"77804",18
"77805",24
"77806",13
"77807",23
"77808",15
"77809",32
"77810",28
"77811",23
"77812",20
"77813",21
"77814",15
"77815",20
"77816",9
"77817",18
"77818",22
"77819",30
"77820",8
"77821",17
"77822",16
"77823",13
"77824",28
"77825",14
"77826",30
"77827",27
"77828",20
"77829",22
"77830",9
"77831",15
"77832",19
"77833",8
"77834",23
"77835",25
"77836",32
"77837",11
"77838",16
"77839",32
"77840",31
"77841",23
"77842",19
"77843",21
"77844",20
"77845",19
"77846",16
"77847",24
"77848",19
"77849",22
"77850",19
"77851",10
"77852",18
"77853",14
"77854",5
"77855",28
"77856",36
"77857",19
"77858",15
"77859",26
"77860",25
"77861",13
"77862",13
"77863",15
"77864",8
"77865",14
"77866",22
"77867",17
"77868",21
"77869",6
"77870",16
"77871",9
"77872",27
"77873",16
"77874",16
"77875",22
"77876",21
"77877",15
"77878",10
"77879",19
"77880",26
"77881",15
"77882",14
"77883",19
"77884",18
"77885",18
"77886",22
"77887",31
"77888",4
"77889",19
"77890",22
"77891",36
"77892",14
"77893",13
"77894",8
"77895",21
"77896",20
"77897",18
"77898",15
"77899",10
"77900",21
"77901",24
"77902",17
"77903",17
"77904",16
"77905",11
"77906",13
"77907",15
"77908",30
"77909",21
"77910",24
"77911",13
"77912",20
"77913",27
"77914",18
"77915",10
"77916",13
"77917",24
"77918",23
"77919",19
"77920",16
"77921",34
"77922",22
"77923",11
"77924",31
"77925",18
"77926",23
"77927",23
"77928",13
"77929",21
"77930",24
"77931",24
"77932",18
"77933",22
"77934",14
"77935",17
"77936",27
"77937",19
"77938",14
"77939",29
"77940",14
"77941",19
"77942",19
"77943",15
"77944",30
"77945",18
"77946",23
"77947",14
"77948",24
"77949",16
"77950",22
"77951",25
"77952",19
"77953",5
"77954",16
"77955",9
"77956",25
"77957",24
"77958",16
"77959",29
"77960",17
"77961",19
"77962",31
"77963",23
"77964",27
"77965",25
"77966",19
"77967",17
"77968",23
"77969",13
"77970",21
"77971",21
"77972",25
"77973",28
"77974",12
"77975",28
"77976",15
"77977",25
"77978",28
"77979",24
"77980",21
"77981",17
"77982",19
"77983",16
"77984",14
"77985",14
"77986",17
"77987",9
"77988",24
"77989",22
"77990",2
"77991",20
"77992",22
"77993",31
"77994",20
"77995",15
"77996",11
"77997",20
"77998",20
"77999",13
"78000",8
"78001",9
"78002",12
"78003",11
"78004",19
"78005",17
"78006",18
"78007",21
"78008",22
"78009",30
"78010",20
"78011",29
"78012",19
"78013",12
"78014",23
"78015",6
"78016",11
"78017",18
"78018",22
"78019",21
"78020",22
"78021",13
"78022",19
"78023",24
"78024",27
"78025",19
"78026",22
"78027",21
"78028",17
"78029",13
"78030",16
"78031",13
"78032",17
"78033",20
"78034",16
"78035",21
"78036",22
"78037",23
"78038",25
"78039",17
"78040",15
"78041",29
"78042",28
"78043",25
"78044",15
"78045",9
"78046",12
"78047",30
"78048",25
"78049",9
"78050",21
"78051",17
"78052",24
"78053",13
"78054",20
"78055",12
"78056",19
"78057",10
"78058",18
"78059",12
"78060",25
"78061",18
"78062",8
"78063",17
"78064",19
"78065",25
"78066",25
"78067",17
"78068",26
"78069",6
"78070",12
"78071",23
"78072",22
"78073",19
"78074",32
"78075",20
"78076",10
"78077",28
"78078",21
"78079",22
"78080",17
"78081",18
"78082",19
"78083",21
"78084",34
"78085",20
"78086",20
"78087",21
"78088",28
"78089",29
"78090",15
"78091",25
"78092",14
"78093",8
"78094",17
"78095",17
"78096",21
"78097",22
"78098",27
"78099",17
"78100",26
"78101",8
"78102",15
"78103",26
"78104",18
"78105",15
"78106",12
"78107",15
"78108",37
"78109",23
"78110",15
"78111",27
"78112",22
"78113",8
"78114",22
"78115",27
"78116",12
"78117",16
"78118",33
"78119",20
"78120",15
"78121",19
"78122",26
"78123",13
"78124",18
"78125",20
"78126",25
"78127",28
"78128",24
"78129",25
"78130",25
"78131",18
"78132",26
"78133",24
"78134",22
"78135",12
"78136",22
"78137",24
"78138",27
"78139",20
"78140",21
"78141",17
"78142",34
"78143",16
"78144",5
"78145",27
"78146",15
"78147",16
"78148",20
"78149",15
"78150",17
"78151",19
"78152",7
"78153",20
"78154",19
"78155",22
"78156",9
"78157",30
"78158",7
"78159",20
"78160",18
"78161",14
"78162",18
"78163",21
"78164",8
"78165",16
"78166",14
"78167",17
"78168",28
"78169",13
"78170",20
"78171",27
"78172",17
"78173",11
"78174",15
"78175",27
"78176",28
"78177",12
"78178",19
"78179",22
"78180",5
"78181",16
"78182",21
"78183",22
"78184",22
"78185",20
"78186",20
"78187",23
"78188",15
"78189",12
"78190",20
"78191",17
"78192",6
"78193",12
"78194",11
"78195",23
"78196",25
"78197",28
"78198",24
"78199",17
"78200",15
"78201",10
"78202",31
"78203",20
"78204",24
"78205",15
"78206",17
"78207",22
"78208",22
"78209",19
"78210",25
"78211",22
"78212",22
"78213",5
"78214",24
"78215",16
"78216",14
"78217",22
"78218",26
"78219",21
"78220",34
"78221",14
"78222",16
"78223",24
"78224",4
"78225",8
"78226",18
"78227",14
"78228",17
"78229",10
"78230",16
"78231",17
"78232",32
"78233",9
"78234",15
"78235",16
"78236",18
"78237",27
"78238",16
"78239",12
"78240",12
"78241",19
"78242",16
"78243",9
"78244",28
"78245",19
"78246",16
"78247",31
"78248",24
"78249",12
"78250",32
"78251",14
"78252",18
"78253",21
"78254",19
"78255",27
"78256",14
"78257",16
"78258",19
"78259",38
"78260",10
"78261",29
"78262",29
"78263",27
"78264",17
"78265",25
"78266",19
"78267",7
"78268",17
"78269",38
"78270",25
"78271",17
"78272",25
"78273",13
"78274",22
"78275",30
"78276",19
"78277",19
"78278",22
"78279",14
"78280",8
"78281",10
"78282",16
"78283",20
"78284",13
"78285",18
"78286",33
"78287",15
"78288",28
"78289",13
"78290",12
"78291",13
"78292",20
"78293",21
"78294",23
"78295",27
"78296",12
"78297",24
"78298",18
"78299",12
"78300",28
"78301",14
"78302",22
"78303",26
"78304",27
"78305",19
"78306",20
"78307",31
"78308",21
"78309",16
"78310",13
"78311",22
"78312",21
"78313",18
"78314",22
"78315",7
"78316",27
"78317",9
"78318",13
"78319",27
"78320",18
"78321",12
"78322",28
"78323",20
"78324",13
"78325",12
"78326",12
"78327",5
"78328",6
"78329",26
"78330",16
"78331",21
"78332",12
"78333",13
"78334",24
"78335",14
"78336",11
"78337",9
"78338",15
"78339",12
"78340",12
"78341",29
"78342",18
"78343",7
"78344",8
"78345",25
"78346",16
"78347",10
"78348",18
"78349",12
"78350",14
"78351",25
"78352",29
"78353",20
"78354",7
"78355",23
"78356",20
"78357",14
"78358",27
"78359",19
"78360",20
"78361",24
"78362",20
"78363",16
