"","x"
"77635",5
"77636",7
"77637",3
"77638",9
"77639",6
"77640",1
"77641",5
"77642",4
"77643",4
"77644",9
"77645",2
"77646",24
"77647",6
"77648",15
"77649",3
"77650",7
"77651",22
"77652",0
"77653",11
"77654",10
"77655",5
"77656",3
"77657",9
"77658",5
"77659",7
"77660",3
"77661",3
"77662",8
"77663",11
"77664",16
"77665",12
"77666",5
"77667",4
"77668",14
"77669",13
"77670",1
"77671",8
"77672",17
"77673",15
"77674",10
"77675",4
"77676",24
"77677",2
"77678",11
"77679",2
"77680",11
"77681",11
"77682",4
"77683",9
"77684",8
"77685",12
"77686",22
"77687",6
"77688",2
"77689",9
"77690",16
"77691",4
"77692",16
"77693",2
"77694",29
"77695",38
"77696",4
"77697",9
"77698",6
"77699",2
"77700",2
"77701",8
"77702",14
"77703",5
"77704",2
"77705",7
"77706",4
"77707",22
"77708",9
"77709",29
"77710",2
"77711",13
"77712",5
"77713",26
"77714",3
"77715",13
"77716",3
"77717",15
"77718",13
"77719",17
"77720",5
"77721",1
"77722",5
"77723",9
"77724",1
"77725",4
"77726",6
"77727",1
"77728",14
"77729",8
"77730",12
"77731",2
"77732",15
"77733",17
"77734",13
"77735",5
"77736",1
"77737",7
"77738",4
"77739",16
"77740",1
"77741",23
"77742",2
"77743",16
"77744",32
"77745",4
"77746",10
"77747",18
"77748",3
"77749",3
"77750",3
"77751",13
"77752",15
"77753",11
"77754",6
"77755",3
"77756",6
"77757",21
"77758",5
"77759",8
"77760",11
"77761",29
"77762",5
"77763",7
"77764",10
"77765",7
"77766",15
"77767",22
"77768",5
"77769",4
"77770",11
"77771",2
"77772",13
"77773",4
"77774",6
"77775",1
"77776",7
"77777",13
"77778",9
"77779",6
"77780",15
"77781",0
"77782",7
"77783",10
"77784",7
"77785",0
"77786",6
"77787",6
"77788",3
"77789",5
"77790",28
"77791",5
"77792",5
"77793",13
"77794",7
"77795",3
"77796",18
"77797",13
"77798",6
"77799",12
"77800",9
"77801",7
"77802",2
"77803",8
"77804",20
"77805",6
"77806",16
"77807",12
"77808",6
"77809",6
"77810",16
"77811",16
"77812",12
"77813",9
"77814",6
"77815",5
"77816",11
"77817",4
"77818",4
"77819",12
"77820",12
"77821",9
"77822",14
"77823",9
"77824",16
"77825",8
"77826",9
"77827",16
"77828",7
"77829",2
"77830",9
"77831",6
"77832",9
"77833",1
"77834",13
"77835",17
"77836",1
"77837",21
"77838",13
"77839",5
"77840",2
"77841",22
"77842",19
"77843",4
"77844",19
"77845",28
"77846",7
"77847",17
"77848",6
"77849",17
"77850",16
"77851",2
"77852",5
"77853",11
"77854",7
"77855",8
"77856",10
"77857",4
"77858",0
"77859",20
"77860",14
"77861",4
"77862",2
"77863",14
"77864",1
"77865",6
"77866",3
"77867",4
"77868",9
"77869",1
"77870",5
"77871",11
"77872",1
"77873",10
"77874",2
"77875",6
"77876",5
"77877",7
"77878",11
"77879",2
"77880",16
"77881",4
"77882",9
"77883",3
"77884",13
"77885",12
"77886",5
"77887",12
"77888",7
"77889",4
"77890",19
"77891",16
"77892",9
"77893",17
"77894",7
"77895",31
"77896",7
"77897",14
"77898",12
"77899",14
"77900",5
"77901",6
"77902",12
"77903",5
"77904",14
"77905",16
"77906",11
"77907",26
"77908",6
"77909",23
"77910",8
"77911",5
"77912",14
"77913",10
"77914",8
"77915",3
"77916",11
"77917",2
"77918",9
"77919",5
"77920",12
"77921",16
"77922",10
"77923",21
"77924",17
"77925",12
"77926",5
"77927",8
"77928",11
"77929",13
"77930",12
"77931",8
"77932",1
"77933",13
"77934",9
"77935",13
"77936",4
"77937",2
"77938",3
"77939",8
"77940",7
"77941",9
"77942",7
"77943",5
"77944",7
"77945",9
"77946",2
"77947",1
"77948",8
"77949",17
"77950",6
"77951",9
"77952",10
"77953",12
"77954",10
"77955",7
"77956",13
"77957",5
"77958",19
"77959",6
"77960",6
"77961",12
"77962",3
"77963",22
"77964",6
"77965",30
"77966",10
"77967",1
"77968",8
"77969",9
"77970",9
"77971",8
"77972",8
"77973",4
"77974",11
"77975",4
"77976",4
"77977",6
"77978",8
"77979",16
"77980",19
"77981",14
"77982",8
"77983",6
"77984",3
"77985",12
"77986",4
"77987",12
"77988",7
"77989",4
"77990",7
"77991",2
"77992",38
"77993",17
"77994",0
"77995",7
"77996",6
"77997",10
"77998",8
"77999",1
"78000",4
"78001",13
"78002",5
"78003",29
"78004",18
"78005",8
"78006",7
"78007",20
"78008",18
"78009",7
"78010",7
"78011",5
"78012",3
"78013",9
"78014",8
"78015",2
"78016",7
"78017",7
"78018",13
"78019",12
"78020",7
"78021",10
"78022",6
"78023",4
"78024",14
"78025",2
"78026",12
"78027",12
"78028",1
"78029",21
"78030",8
"78031",4
"78032",7
"78033",4
"78034",1
"78035",2
"78036",13
"78037",8
"78038",10
"78039",4
"78040",6
"78041",11
"78042",5
"78043",5
"78044",19
"78045",8
"78046",14
"78047",14
"78048",20
"78049",14
"78050",15
"78051",6
"78052",15
"78053",11
"78054",7
"78055",12
"78056",10
"78057",9
"78058",34
"78059",21
"78060",14
"78061",11
"78062",22
"78063",6
"78064",1
"78065",9
"78066",6
"78067",15
"78068",24
"78069",2
"78070",13
"78071",13
"78072",4
"78073",13
"78074",3
"78075",1
"78076",4
"78077",9
"78078",8
"78079",17
"78080",17
"78081",5
"78082",7
"78083",5
"78084",2
"78085",9
"78086",2
"78087",4
"78088",4
"78089",9
"78090",4
"78091",11
"78092",8
"78093",9
"78094",12
"78095",10
"78096",27
"78097",3
"78098",10
"78099",1
"78100",7
"78101",15
"78102",8
"78103",11
"78104",6
"78105",10
"78106",8
"78107",2
"78108",15
"78109",3
"78110",10
"78111",5
"78112",12
"78113",14
"78114",2
"78115",21
"78116",6
"78117",8
"78118",8
"78119",2
"78120",6
"78121",28
"78122",14
"78123",5
"78124",12
"78125",9
"78126",4
"78127",11
"78128",2
"78129",13
"78130",14
"78131",1
"78132",1
"78133",9
"78134",9
"78135",6
"78136",4
"78137",7
"78138",0
"78139",6
"78140",2
"78141",3
"78142",7
"78143",5
"78144",1
"78145",9
"78146",9
"78147",9
"78148",8
"78149",18
"78150",9
"78151",19
"78152",16
"78153",14
"78154",13
"78155",11
"78156",4
"78157",29
"78158",5
"78159",1
"78160",12
"78161",6
"78162",3
"78163",12
"78164",9
"78165",12
"78166",7
"78167",5
"78168",20
"78169",5
"78170",27
"78171",17
"78172",20
"78173",6
"78174",8
"78175",4
"78176",13
"78177",11
"78178",3
"78179",8
"78180",4
"78181",16
"78182",1
"78183",3
"78184",3
"78185",2
"78186",2
"78187",18
"78188",6
"78189",17
"78190",5
"78191",21
"78192",12
"78193",9
"78194",1
"78195",3
"78196",1
"78197",12
"78198",13
"78199",10
"78200",16
"78201",7
"78202",9
"78203",10
"78204",16
"78205",0
"78206",5
"78207",8
"78208",6
"78209",14
"78210",16
"78211",8
"78212",21
"78213",3
"78214",13
"78215",6
"78216",12
"78217",6
"78218",3
"78219",21
"78220",16
"78221",21
"78222",6
"78223",1
"78224",11
"78225",8
"78226",4
"78227",1
"78228",11
"78229",2
"78230",8
"78231",2
"78232",7
"78233",15
"78234",16
"78235",9
"78236",29
"78237",8
"78238",8
"78239",9
"78240",3
"78241",1
"78242",8
"78243",2
"78244",11
"78245",6
"78246",0
"78247",11
"78248",13
"78249",4
"78250",15
"78251",3
"78252",25
"78253",2
"78254",12
"78255",27
"78256",17
"78257",6
"78258",4
"78259",10
"78260",6
"78261",7
"78262",7
"78263",9
"78264",2
"78265",6
"78266",3
"78267",2
"78268",2
"78269",13
"78270",1
"78271",6
"78272",5
"78273",16
"78274",7
"78275",10
"78276",1
"78277",15
"78278",23
"78279",14
"78280",4
"78281",9
"78282",10
"78283",15
"78284",10
"78285",20
"78286",2
"78287",26
"78288",13
"78289",4
"78290",11
"78291",12
"78292",9
"78293",6
"78294",9
"78295",5
"78296",14
"78297",4
"78298",7
"78299",8
"78300",8
"78301",21
"78302",7
"78303",2
"78304",3
"78305",11
"78306",14
"78307",10
"78308",3
"78309",8
"78310",1
"78311",18
"78312",16
"78313",6
"78314",2
"78315",6
"78316",12
"78317",13
"78318",7
"78319",0
"78320",9
"78321",4
"78322",14
"78323",14
"78324",12
"78325",20
"78326",6
"78327",2
"78328",17
"78329",8
"78330",8
"78331",4
"78332",3
"78333",3
"78334",10
"78335",11
"78336",5
"78337",7
"78338",14
"78339",3
"78340",9
"78341",3
"78342",2
"78343",19
"78344",3
"78345",7
"78346",11
"78347",3
"78348",10
"78349",6
"78350",3
"78351",10
"78352",4
"78353",12
"78354",14
"78355",1
"78356",7
"78357",6
"78358",13
"78359",17
"78360",17
"78361",14
"78362",5
"78363",17
"78364",8
"78365",1
"78366",5
"78367",3
"78368",3
"78369",7
"78370",13
"78371",14
"78372",11
"78373",14
"78374",2
"78375",7
"78376",4
"78377",8
"78378",15
"78379",12
"78380",10
"78381",14
"78382",12
"78383",4
"78384",11
"78385",2
"78386",13
"78387",10
"78388",6
"78389",14
"78390",9
"78391",2
"78392",4
"78393",6
"78394",2
"78395",12
"78396",20
"78397",8
"78398",11
"78399",20
"78400",5
"78401",6
"78402",1
"78403",11
"78404",8
"78405",8
"78406",3
"78407",7
"78408",7
"78409",15
"78410",11
"78411",5
"78412",10
"78413",7
"78414",0
"78415",6
"78416",13
"78417",10
"78418",5
"78419",3
"78420",5
"78421",12
"78422",20
"78423",9
"78424",3
"78425",1
"78426",6
"78427",5
"78428",4
"78429",19
"78430",6
"78431",4
"78432",7
"78433",18
"78434",2
"78435",12
"78436",11
"78437",2
"78438",7
"78439",13
"78440",21
"78441",13
"78442",6
"78443",4
"78444",2
"78445",2
"78446",3
"78447",2
"78448",7
"78449",3
"78450",3
"78451",6
"78452",5
"78453",4
"78454",25
"78455",2
"78456",10
"78457",0
"78458",1
"78459",0
"78460",15
"78461",7
"78462",16
"78463",18
"78464",3
"78465",0
"78466",4
"78467",5
"78468",6
"78469",5
"78470",4
"78471",3
"78472",4
"78473",20
"78474",10
"78475",6
"78476",1
"78477",1
"78478",10
"78479",20
"78480",9
"78481",27
"78482",5
"78483",5
"78484",13
"78485",8
"78486",10
"78487",3
"78488",14
"78489",4
"78490",21
"78491",2
"78492",15
"78493",6
"78494",1
"78495",9
"78496",10
"78497",11
"78498",4
"78499",6
"78500",11
"78501",5
"78502",5
"78503",5
"78504",17
"78505",16
"78506",5
"78507",13
"78508",9
"78509",20
"78510",1
"78511",9
"78512",21
"78513",6
"78514",4
"78515",2
"78516",9
"78517",10
"78518",9
"78519",22
"78520",12
"78521",16
"78522",1
"78523",13
"78524",3
"78525",8
"78526",5
"78527",2
"78528",13
"78529",5
"78530",5
"78531",10
"78532",4
"78533",15
"78534",12
"78535",11
"78536",1
"78537",8
"78538",2
"78539",8
"78540",13
"78541",3
"78542",8
"78543",2
"78544",9
"78545",18
"78546",13
"78547",19
"78548",10
"78549",16
"78550",4
"78551",12
"78552",2
"78553",6
"78554",0
"78555",6
"78556",12
"78557",9
"78558",8
"78559",3
"78560",13
"78561",10
"78562",16
"78563",5
"78564",1
"78565",11
"78566",10
"78567",12
"78568",17
"78569",2
"78570",9
"78571",10
"78572",3
"78573",1
"78574",7
"78575",26
"78576",8
"78577",11
"78578",13
"78579",0
"78580",6
"78581",2
"78582",13
"78583",10
"78584",3
"78585",0
"78586",5
"78587",4
"78588",14
"78589",6
"78590",18
"78591",13
"78592",0
"78593",13
"78594",15
"78595",7
"78596",0
"78597",11
"78598",14
"78599",23
"78600",14
"78601",13
"78602",16
"78603",10
"78604",7
"78605",10
"78606",6
"78607",19
"78608",17
"78609",15
"78610",15
"78611",6
"78612",8
"78613",14
"78614",10
"78615",4
"78616",2
"78617",2
"78618",3
"78619",17
"78620",3
"78621",4
"78622",8
"78623",14
"78624",8
"78625",3
"78626",7
"78627",0
"78628",2
"78629",12
"78630",22
"78631",12
"78632",13
"78633",5
"78634",10
"78635",10
"78636",10
"78637",2
"78638",3
"78639",2
"78640",6
"78641",5
"78642",18
"78643",1
"78644",8
"78645",17
"78646",39
"78647",0
"78648",14
"78649",16
"78650",12
"78651",13
"78652",6
"78653",3
"78654",18
"78655",3
"78656",11
"78657",4
"78658",6
"78659",20
"78660",9
"78661",8
"78662",11
"78663",2
"78664",4
"78665",4
"78666",9
"78667",3
"78668",2
"78669",3
"78670",15
"78671",4
"78672",17
"78673",11
"78674",5
"78675",8
"78676",14
"78677",12
"78678",1
"78679",7
"78680",1
"78681",13
"78682",6
"78683",1
"78684",9
"78685",25
"78686",9
"78687",11
"78688",0
"78689",2
"78690",1
"78691",12
"78692",20
"78693",2
"78694",5
"78695",25
"78696",24
"78697",13
"78698",25
"78699",9
"78700",1
"78701",21
"78702",12
"78703",5
"78704",8
"78705",18
"78706",3
"78707",3
"78708",8
"78709",5
"78710",6
"78711",3
"78712",9
"78713",3
"78714",4
"78715",15
"78716",0
"78717",5
"78718",4
"78719",16
"78720",10
"78721",7
"78722",21
"78723",18
"78724",6
"78725",3
"78726",4
"78727",4
"78728",6
"78729",9
"78730",6
"78731",8
"78732",11
"78733",10
"78734",6
"78735",7
"78736",6
"78737",12
"78738",11
"78739",8
"78740",4
"78741",18
"78742",9
"78743",4
"78744",9
"78745",20
"78746",24
"78747",3
"78748",25
"78749",2
"78750",11
"78751",4
"78752",2
"78753",16
"78754",16
"78755",6
"78756",5
"78757",7
"78758",14
"78759",6
"78760",12
"78761",8
"78762",1
"78763",3
"78764",21
"78765",4
"78766",1
"78767",2
"78768",6
"78769",8
"78770",6
"78771",5
"78772",4
"78773",9
"78774",3
"78775",10
"78776",9
"78777",12
"78778",6
"78779",26
"78780",14
"78781",4
"78782",1
"78783",3
"78784",15
"78785",4
"78786",13
"78787",15
"78788",12
"78789",6
"78790",5
"78791",2
"78792",4
"78793",9
"78794",16
"78795",7
"78796",19
"78797",12
"78798",8
"78799",4
"78800",27
"78801",10
"78802",1
"78803",9
"78804",9
"78805",12
"78806",11
"78807",17
"78808",1
"78809",1
"78810",15
"78811",8
"78812",14
"78813",5
"78814",12
"78815",4
"78816",3
"78817",11
"78818",10
"78819",5
"78820",2
"78821",16
"78822",3
"78823",7
"78824",12
"78825",3
"78826",15
"78827",12
"78828",5
"78829",19
"78830",15
"78831",15
"78832",26
"78833",5
"78834",6
"78835",16
"78836",0
"78837",16
"78838",10
"78839",11
"78840",4
"78841",3
"78842",6
"78843",3
"78844",13
"78845",7
"78846",4
"78847",14
"78848",7
"78849",16
"78850",15
"78851",0
"78852",8
"78853",17
"78854",7
"78855",6
"78856",12
"78857",17
"78858",7
"78859",1
"78860",15
"78861",4
"78862",1
"78863",16
"78864",22
"78865",5
"78866",3
"78867",11
"78868",18
"78869",4
"78870",4
"78871",5
"78872",12
"78873",4
"78874",12
"78875",2
"78876",5
"78877",14
"78878",3
"78879",2
"78880",6
"78881",6
"78882",14
"78883",14
"78884",5
"78885",10
"78886",8
"78887",9
"78888",5
"78889",0
"78890",11
"78891",3
"78892",15
"78893",5
"78894",13
"78895",11
"78896",5
"78897",6
"78898",14
"78899",14
"78900",13
"78901",19
"78902",2
"78903",10
"78904",17
"78905",7
"78906",6
"78907",7
"78908",13
"78909",21
"78910",15
"78911",8
"78912",0
"78913",7
"78914",2
"78915",11
"78916",22
"78917",13
"78918",11
"78919",2
"78920",14
"78921",2
"78922",22
"78923",9
"78924",18
"78925",2
"78926",10
"78927",5
"78928",5
"78929",8
"78930",15
"78931",0
"78932",2
"78933",11
"78934",14
"78935",4
"78936",10
"78937",4
"78938",1
"78939",8
"78940",18
"78941",19
"78942",5
"78943",2
"78944",7
"78945",4
"78946",11
"78947",9
"78948",3
"78949",13
"78950",10
"78951",12
"78952",4
"78953",3
"78954",8
"78955",9
"78956",9
"78957",1
"78958",2
"78959",2
"78960",5
"78961",5
"78962",10
"78963",0
"78964",7
"78965",8
"78966",13
"78967",5
"78968",1
"78969",25
"78970",7
"78971",14
"78972",19
"78973",8
"78974",20
"78975",20
"78976",11
"78977",5
"78978",7
"78979",3
"78980",4
"78981",7
"78982",7
"78983",13
"78984",3
"78985",10
"78986",24
"78987",23
"78988",26
"78989",13
"78990",2
"78991",9
"78992",6
"78993",7
"78994",5
"78995",9
"78996",8
"78997",8
"78998",0
"78999",10
"79000",14
"79001",13
"79002",5
"79003",0
"79004",8
"79005",15
"79006",4
"79007",13
"79008",16
"79009",8
"79010",7
"79011",18
"79012",7
"79013",5
"79014",10
"79015",8
"79016",8
"79017",18
"79018",16
"79019",25
"79020",28
"79021",17
"79022",9
"79023",10
"79024",10
"79025",15
"79026",10
"79027",3
"79028",2
"79029",5
"79030",7
"79031",3
"79032",25
"79033",11
"79034",12
"79035",24
"79036",7
"79037",2
"79038",30
"79039",3
"79040",10
"79041",5
"79042",1
"79043",6
"79044",1
"79045",9
"79046",5
"79047",13
"79048",6
"79049",6
"79050",8
"79051",8
"79052",6
"79053",0
"79054",12
"79055",6
"79056",9
"79057",19
"79058",4
"79059",10
"79060",18
"79061",5
"79062",17
"79063",4
"79064",1
"79065",9
"79066",4
"79067",4
"79068",9
"79069",9
"79070",18
"79071",10
"79072",5
"79073",7
"79074",6
"79075",2
"79076",5
"79077",16
"79078",15
"79079",1
"79080",3
"79081",1
"79082",11
"79083",14
"79084",29
"79085",13
"79086",1
"79087",18
"79088",1
"79089",7
"79090",14
"79091",25
"79092",4
"79093",16
"79094",4
"79095",6
"79096",13
"79097",7
"79098",2
"79099",4
"79100",16
"79101",4
"79102",11
"79103",8
"79104",9
"79105",10
"79106",10
"79107",18
"79108",9
"79109",7
"79110",10
"79111",15
"79112",3
"79113",5
"79114",15
"79115",4
"79116",8
"79117",27
"79118",1
"79119",7
"79120",2
"79121",10
"79122",3
"79123",10
"79124",16
"79125",5
"79126",10
"79127",11
"79128",2
"79129",12
"79130",9
"79131",9
"79132",3
"79133",8
"79134",2
"79135",3
"79136",9
"79137",2
"79138",17
"79139",7
"79140",0
"79141",3
"79142",10
"79143",3
"79144",8
"79145",14
"79146",2
"79147",2
"79148",24
"79149",5
"79150",6
"79151",23
"79152",14
"79153",5
"79154",11
"79155",7
"79156",4
"79157",7
"79158",8
"79159",16
"79160",2
"79161",7
"79162",12
"79163",18
"79164",6
"79165",7
"79166",4
"79167",18
"79168",6
"79169",11
"79170",15
"79171",0
"79172",6
"79173",5
"79174",3
"79175",18
"79176",4
"79177",9
"79178",14
"79179",15
"79180",8
"79181",14
"79182",5
"79183",8
"79184",11
"79185",27
"79186",5
"79187",4
"79188",4
"79189",4
"79190",3
"79191",7
"79192",10
"79193",18
"79194",3
"79195",9
"79196",6
"79197",2
"79198",9
"79199",5
"79200",2
"79201",3
"79202",13
"79203",8
"79204",12
"79205",10
"79206",4
"79207",4
"79208",3
"79209",4
"79210",6
"79211",5
"79212",1
"79213",16
"79214",1
"79215",2
"79216",4
"79217",6
"79218",10
"79219",3
"79220",9
"79221",5
"79222",3
"79223",15
"79224",10
"79225",4
"79226",9
"79227",9
"79228",15
"79229",7
"79230",17
"79231",3
"79232",6
"79233",12
"79234",3
"79235",9
"79236",8
"79237",1
"79238",6
"79239",15
"79240",3
"79241",15
"79242",11
"79243",8
"79244",15
"79245",14
"79246",14
"79247",6
"79248",6
"79249",2
"79250",25
"79251",3
"79252",16
"79253",1
"79254",7
"79255",14
"79256",13
"79257",4
"79258",8
"79259",7
"79260",16
"79261",11
"79262",14
"79263",15
"79264",6
"79265",7
"79266",12
"79267",7
"79268",2
"79269",11
"79270",2
"79271",12
"79272",8
"79273",8
"79274",7
"79275",6
"79276",9
"79277",3
"79278",0
"79279",14
"79280",2
"79281",13
"79282",9
"79283",10
"79284",5
"79285",8
"79286",1
"79287",1
"79288",3
"79289",0
"79290",9
"79291",1
"79292",6
"79293",10
"79294",6
"79295",13
"79296",6
"79297",1
"79298",6
"79299",6
"79300",2
"79301",11
"79302",12
"79303",12
"79304",8
"79305",17
"79306",9
"79307",15
"79308",10
"79309",19
"79310",11
"79311",2
"79312",8
"79313",10
"79314",10
"79315",5
"79316",13
"79317",12
"79318",1
"79319",5
"79320",16
"79321",7
"79322",14
"79323",11
"79324",15
"79325",9
"79326",32
"79327",33
"79328",1
"79329",14
"79330",3
"79331",12
"79332",23
"79333",9
"79334",0
"79335",6
"79336",5
"79337",1
"79338",16
"79339",4
"79340",7
"79341",11
"79342",4
"79343",10
"79344",6
"79345",12
"79346",8
"79347",6
"79348",0
"79349",14
"79350",3
"79351",2
"79352",4
"79353",7
"79354",22
"79355",7
"79356",14
"79357",31
"79358",13
"79359",1
"79360",10
"79361",6
"79362",10
"79363",22
"79364",10
"79365",3
"79366",17
"79367",3
"79368",11
"79369",12
"79370",10
"79371",7
"79372",8
"79373",6
"79374",20
"79375",0
"79376",19
"79377",11
"79378",6
"79379",16
"79380",8
"79381",2
"79382",15
"79383",1
"79384",11
"79385",12
"79386",15
"79387",7
"79388",1
"79389",10
"79390",15
"79391",14
"79392",6
"79393",9
"79394",2
"79395",8
"79396",19
"79397",10
"79398",5
"79399",14
"79400",19
"79401",3
"79402",7
"79403",2
"79404",5
"79405",3
"79406",11
"79407",7
"79408",4
"79409",3
"79410",1
"79411",3
"79412",6
"79413",8
"79414",3
"79415",15
"79416",14
"79417",11
"79418",10
"79419",7
"79420",4
"79421",11
"79422",21
"79423",6
"79424",4
"79425",7
"79426",10
"79427",3
"79428",8
"79429",4
"79430",12
"79431",2
"79432",3
"79433",8
"79434",8
"79435",4
"79436",10
"79437",8
"79438",17
"79439",22
"79440",11
"79441",9
"79442",17
"79443",6
"79444",6
"79445",16
"79446",2
"79447",12
"79448",9
"79449",11
"79450",6
"79451",16
"79452",2
"79453",18
"79454",16
"79455",10
"79456",12
"79457",9
"79458",10
"79459",2
"79460",3
"79461",15
"79462",13
"79463",10
"79464",18
"79465",6
"79466",17
"79467",31
"79468",12
"79469",1
"79470",1
"79471",8
"79472",17
"79473",4
"79474",12
"79475",9
"79476",6
"79477",3
"79478",7
"79479",14
"79480",14
"79481",1
"79482",11
"79483",10
"79484",23
"79485",33
"79486",16
"79487",1
"79488",7
"79489",4
"79490",4
"79491",3
"79492",9
"79493",16
"79494",21
"79495",2
"79496",14
"79497",7
"79498",10
"79499",4
"79500",4
"79501",9
"79502",11
"79503",4
"79504",12
"79505",7
"79506",9
"79507",7
"79508",6
"79509",14
"79510",14
"79511",12
"79512",3
"79513",4
"79514",10
"79515",3
"79516",9
"79517",3
"79518",10
"79519",13
"79520",12
"79521",8
"79522",0
"79523",19
"79524",2
"79525",14
"79526",5
"79527",6
"79528",5
"79529",9
"79530",15
"79531",6
"79532",12
"79533",10
"79534",7
"79535",6
"79536",1
"79537",6
"79538",5
"79539",9
"79540",2
"79541",10
"79542",16
"79543",2
"79544",5
"79545",14
"79546",3
"79547",10
"79548",6
"79549",3
"79550",5
"79551",4
"79552",12
"79553",1
"79554",8
"79555",11
"79556",31
"79557",13
"79558",7
"79559",24
"79560",19
"79561",7
"79562",17
"79563",5
"79564",13
"79565",5
"79566",17
"79567",24
"79568",0
"79569",25
"79570",3
"79571",6
"79572",11
"79573",4
"79574",8
"79575",7
"79576",17
"79577",9
"79578",5
"79579",19
"79580",5
"79581",2
"79582",10
"79583",18
"79584",5
"79585",4
"79586",0
"79587",2
"79588",5
"79589",18
"79590",10
"79591",13
"79592",15
"79593",1
"79594",4
"79595",7
"79596",9
"79597",5
"79598",4
"79599",9
"79600",3
"79601",6
"79602",16
"79603",6
"79604",7
"79605",4
"79606",1
"79607",11
"79608",1
"79609",4
"79610",7
"79611",5
"79612",10
"79613",6
"79614",10
"79615",8
"79616",7
"79617",2
"79618",6
"79619",3
"79620",6
"79621",2
"79622",4
"79623",20
"79624",5
"79625",8
"79626",32
"79627",2
"79628",21
"79629",5
"79630",21
"79631",22
"79632",6
"79633",8
"79634",15
"79635",13
"79636",10
"79637",4
"79638",5
"79639",9
"79640",8
"79641",2
"79642",4
"79643",2
"79644",8
"79645",20
"79646",6
"79647",13
"79648",8
"79649",5
"79650",18
"79651",3
"79652",7
"79653",5
"79654",16
"79655",13
"79656",1
"79657",5
"79658",28
"79659",8
"79660",14
"79661",13
"79662",18
"79663",5
"79664",6
"79665",12
"79666",12
"79667",5
"79668",3
"79669",9
"79670",0
"79671",7
"79672",7
"79673",1
"79674",8
"79675",5
"79676",13
"79677",8
"79678",3
"79679",7
"79680",7
"79681",8
"79682",16
"79683",8
"79684",2
"79685",30
"79686",11
"79687",9
"79688",8
"79689",7
"79690",3
"79691",12
"79692",11
"79693",10
"79694",2
"79695",5
"79696",4
"79697",25
"79698",9
"79699",4
"79700",3
"79701",7
"79702",5
"79703",1
"79704",9
"79705",1
"79706",14
"79707",5
"79708",9
"79709",4
"79710",4
"79711",7
"79712",9
"79713",25
"79714",1
"79715",3
"79716",6
"79717",9
"79718",5
"79719",15
"79720",0
"79721",2
"79722",2
"79723",2
"79724",12
"79725",3
"79726",6
"79727",16
"79728",19
"79729",13
"79730",5
"79731",7
"79732",8
"79733",21
"79734",3
"79735",9
"79736",1
"79737",8
"79738",15
"79739",16
"79740",11
"79741",6
"79742",2
"79743",11
"79744",7
"79745",23
"79746",18
"79747",4
"79748",10
"79749",28
"79750",6
"79751",4
"79752",1
"79753",14
"79754",7
"79755",7
"79756",3
"79757",4
"79758",15
"79759",4
"79760",9
"79761",13
"79762",12
"79763",11
"79764",3
"79765",8
"79766",10
"79767",3
"79768",22
"79769",5
"79770",6
"79771",16
"79772",8
"79773",9
"79774",7
"79775",3
"79776",21
"79777",8
"79778",1
"79779",17
"79780",23
"79781",6
"79782",20
"79783",3
"79784",4
"79785",8
"79786",2
"79787",3
"79788",4
"79789",4
"79790",9
"79791",10
"79792",20
"79793",8
"79794",2
"79795",14
"79796",13
"79797",14
"79798",9
"79799",3
"79800",5
"79801",2
"79802",16
"79803",6
"79804",4
"79805",20
"79806",5
"79807",3
"79808",1
"79809",37
"79810",3
"79811",2
"79812",2
"79813",4
"79814",4
"79815",9
"79816",19
"79817",2
"79818",10
"79819",9
"79820",8
"79821",10
"79822",13
"79823",3
"79824",11
"79825",12
"79826",1
"79827",7
"79828",6
"79829",12
"79830",4
"79831",19
"79832",14
"79833",14
"79834",1
"79835",9
"79836",4
"79837",4
"79838",6
"79839",12
"79840",12
"79841",5
"79842",7
"79843",5
"79844",4
"79845",5
"79846",8
"79847",11
"79848",7
"79849",6
"79850",4
"79851",18
"79852",7
"79853",7
"79854",19
"79855",1
"79856",8
"79857",1
"79858",7
"79859",13
"79860",7
"79861",8
"79862",18
"79863",12
"79864",15
"79865",15
"79866",19
"79867",7
"79868",6
"79869",4
"79870",8
"79871",2
"79872",12
"79873",5
"79874",5
"79875",29
"79876",12
"79877",16
"79878",7
"79879",7
"79880",9
"79881",7
"79882",8
"79883",2
"79884",13
"79885",4
"79886",9
"79887",11
"79888",17
"79889",26
"79890",11
"79891",2
"79892",12
"79893",7
"79894",1
"79895",13
"79896",6
"79897",19
"79898",8
"79899",7
"79900",3
"79901",13
"79902",6
"79903",3
"79904",3
"79905",4
"79906",12
"79907",7
"79908",5
"79909",2
"79910",11
"79911",8
"79912",7
"79913",3
"79914",13
"79915",18
"79916",3
"79917",20
"79918",6
"79919",4
"79920",5
"79921",10
"79922",10
"79923",10
"79924",9
"79925",9
"79926",7
"79927",3
"79928",3
"79929",2
"79930",6
"79931",5
"79932",9
"79933",17
"79934",26
"79935",3
"79936",5
"79937",12
"79938",7
"79939",16
"79940",12
"79941",4
"79942",17
"79943",3
"79944",9
"79945",7
"79946",12
"79947",18
"79948",14
"79949",8
"79950",9
"79951",3
"79952",6
"79953",1
"79954",8
"79955",9
"79956",16
"79957",11
"79958",31
"79959",17
"79960",18
"79961",8
"79962",12
"79963",0
"79964",7
"79965",1
"79966",12
